2025-11-01 01:26:08 | INFO | utils.file_utils | Logging to C:\claims_agent\claims_text_pipeline\logs\pipeline_20251101_012608.log
2025-11-01 01:26:09 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-01-0016_batch1_acord_fnol.pdf.json
2025-11-01 01:26:09 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-01-0017_batch1_acord_fnol.pdf.json
2025-11-01 01:26:09 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-01-0018_batch1_acord_fnol.pdf.json
2025-11-01 01:26:09 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-01-0019_batch1_acord_fnol.pdf.json
2025-11-01 01:26:09 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-01-0020_batch1_acord_fnol.pdf.json
2025-11-01 01:26:09 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-01-0021_batch1_acord_fnol.pdf.json
2025-11-01 01:26:09 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-01-0022_batch1_acord_fnol.pdf.json
2025-11-01 01:26:09 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-01-0023_batch1_acord_fnol.pdf.json
2025-11-01 01:26:09 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-01-0024_batch1_acord_fnol.pdf.json
2025-11-01 01:26:09 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-01-0025_batch1_acord_fnol.pdf.json
2025-11-01 01:26:09 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-01-0026_batch1_acord_fnol.pdf.json
2025-11-01 01:26:09 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-01-0027_batch1_acord_fnol.pdf.json
2025-11-01 01:26:09 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-01-0028_batch1_acord_fnol.pdf.json
2025-11-01 01:26:09 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-01-0029_batch1_acord_fnol.pdf.json
2025-11-01 01:26:09 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-01-0030_batch1_acord_fnol.pdf.json
2025-11-01 01:26:09 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-02-0001_batch2_acord_fnol.pdf.json
2025-11-01 01:26:09 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-02-0002_batch2_acord_fnol.pdf.json
2025-11-01 01:26:09 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-02-0003_batch2_acord_fnol.pdf.json
2025-11-01 01:26:09 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-02-0004_batch2_acord_fnol.pdf.json
2025-11-01 01:26:09 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-02-0005_batch2_acord_fnol.pdf.json
2025-11-01 01:26:09 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-02-0006_batch2_acord_fnol.pdf.json
2025-11-01 01:26:09 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-02-0007_batch2_acord_fnol.pdf.json
2025-11-01 01:26:09 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-02-0008_batch2_acord_fnol.pdf.json
2025-11-01 01:26:09 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-02-0009_batch2_acord_fnol.pdf.json
2025-11-01 01:26:09 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-02-0010_batch2_acord_fnol.pdf.json
2025-11-01 01:26:09 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-02-0011_batch2_acord_fnol.pdf.json
2025-11-01 01:26:09 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-02-0012_batch2_acord_fnol.pdf.json
2025-11-01 01:26:09 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-02-0013_batch2_acord_fnol.pdf.json
2025-11-01 01:26:09 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-02-0014_batch2_acord_fnol.pdf.json
2025-11-01 01:26:09 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-02-0015_batch2_acord_fnol.pdf.json
2025-11-01 01:26:10 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-02-0016_batch2_acord_fnol.pdf.json
2025-11-01 01:26:10 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-02-0017_batch2_acord_fnol.pdf.json
2025-11-01 01:26:10 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-02-0018_batch2_acord_fnol.pdf.json
2025-11-01 01:26:10 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-02-0019_batch2_acord_fnol.pdf.json
2025-11-01 01:26:10 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-02-0020_batch2_acord_fnol.pdf.json
2025-11-01 01:26:10 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-02-0021_batch2_acord_fnol.pdf.json
2025-11-01 01:26:10 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-02-0022_batch2_acord_fnol.pdf.json
2025-11-01 01:26:10 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-02-0023_batch2_acord_fnol.pdf.json
2025-11-01 01:26:10 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-02-0024_batch2_acord_fnol.pdf.json
2025-11-01 01:26:10 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-02-0025_batch2_acord_fnol.pdf.json
2025-11-01 01:26:10 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-02-0026_batch2_acord_fnol.pdf.json
2025-11-01 01:26:10 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-02-0027_batch2_acord_fnol.pdf.json
2025-11-01 01:26:10 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-02-0028_batch2_acord_fnol.pdf.json
2025-11-01 01:26:10 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-02-0029_batch2_acord_fnol.pdf.json
2025-11-01 01:26:10 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-02-0030_batch2_acord_fnol.pdf.json
2025-11-01 01:26:10 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-03-0001_batch3_acord_fnol.pdf.json
2025-11-01 01:26:10 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-03-0002_batch3_acord_fnol.pdf.json
2025-11-01 01:26:10 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-03-0003_batch3_acord_fnol.pdf.json
2025-11-01 01:26:10 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-03-0004_batch3_acord_fnol.pdf.json
2025-11-01 01:26:10 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-03-0005_batch3_acord_fnol.pdf.json
2025-11-01 01:26:10 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-03-0006_batch3_acord_fnol.pdf.json
2025-11-01 01:26:10 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-03-0007_batch3_acord_fnol.pdf.json
2025-11-01 01:26:10 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-03-0008_batch3_acord_fnol.pdf.json
2025-11-01 01:26:10 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-03-0009_batch3_acord_fnol.pdf.json
2025-11-01 01:26:10 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-03-0010_batch3_acord_fnol.pdf.json
2025-11-01 01:26:10 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-03-0011_batch3_acord_fnol.pdf.json
2025-11-01 01:26:10 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-03-0012_batch3_acord_fnol.pdf.json
2025-11-01 01:26:10 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-03-0013_batch3_acord_fnol.pdf.json
2025-11-01 01:26:10 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-03-0014_batch3_acord_fnol.pdf.json
2025-11-01 01:26:10 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-03-0015_batch3_acord_fnol.pdf.json
2025-11-01 01:26:10 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-03-0016_batch3_acord_fnol.pdf.json
2025-11-01 01:26:10 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-03-0017_batch3_acord_fnol.pdf.json
2025-11-01 01:26:10 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-03-0018_batch3_acord_fnol.pdf.json
2025-11-01 01:26:10 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-03-0019_batch3_acord_fnol.pdf.json
2025-11-01 01:26:10 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-03-0020_batch3_acord_fnol.pdf.json
2025-11-01 01:26:10 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-03-0021_batch3_acord_fnol.pdf.json
2025-11-01 01:26:10 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-03-0022_batch3_acord_fnol.pdf.json
2025-11-01 01:26:10 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-03-0023_batch3_acord_fnol.pdf.json
2025-11-01 01:26:10 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-03-0024_batch3_acord_fnol.pdf.json
2025-11-01 01:26:10 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-03-0025_batch3_acord_fnol.pdf.json
2025-11-01 01:26:11 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-03-0026_batch3_acord_fnol.pdf.json
2025-11-01 01:26:11 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-03-0027_batch3_acord_fnol.pdf.json
2025-11-01 01:26:11 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-03-0028_batch3_acord_fnol.pdf.json
2025-11-01 01:26:11 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-03-0029_batch3_acord_fnol.pdf.json
2025-11-01 01:26:11 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-03-0030_batch3_acord_fnol.pdf.json
2025-11-01 01:26:11 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-04-0001_batch4_acord_fnol.pdf.json
2025-11-01 01:26:11 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-04-0002_batch4_acord_fnol.pdf.json
2025-11-01 01:26:11 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-04-0003_batch4_acord_fnol.pdf.json
2025-11-01 01:26:11 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-04-0004_batch4_acord_fnol.pdf.json
2025-11-01 01:26:11 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-04-0005_batch4_acord_fnol.pdf.json
2025-11-01 01:26:11 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-04-0006_batch4_acord_fnol.pdf.json
2025-11-01 01:26:11 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-04-0007_batch4_acord_fnol.pdf.json
2025-11-01 01:26:11 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-04-0008_batch4_acord_fnol.pdf.json
2025-11-01 01:26:11 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-04-0009_batch4_acord_fnol.pdf.json
2025-11-01 01:26:11 | INFO | __main__ | Processed and saved: C:\claims_agent\claims_text_pipeline\data\processed\CLM-2025-04-0010_batch4_acord_fnol.pdf.json
2025-11-01 01:26:11 | INFO | __main__ | Pipeline complete. Dataset saved to: C:\claims_agent\claims_text_pipeline\data\dataset.csv
